order_id,cancellation_reason_id,cancellation_reason
156600,63," location issue Other"
156597,57," order cancel shop close Other"
156581,55,"SKU's NA"
156569,55,"SKU's NA"
156568,55,"SKU's NA"
156547,53,"Late Delivery"
156546,63," Shop Close Other"
156545,57," incomplete order Other"
156544,55,"SKU's NA"
156541,53,"Late Delivery"
156535,63," Shop Close Other"
156523,53,"Late Delivery"
156521,53,"Late Delivery"
156520,53,"Late Delivery"
156519,53,"Late Delivery"
156518,52," office sy bula liya tha Other"
156518,52," Snatching Other"
156511,63," Shop Close Other"
156509,57," incomplete order Other"
156507,55,"SKU's NA"
156496,52," Snatching Other"
156496,52," office sy bula liya tha Other"
156480,55,"SKU's NA"
156477,53,"Late Delivery"
156474,53,"Late Delivery"
156471,55,"SKU's NA"
156460,53,"Late Delivery"
156444,55,"SKU's NA"
156433,63," location issue Other"
156430,55,"SKU's NA"
156417,55,"SKU's NA"
156416,55,"SKU's NA"
156412,57," No Service Area Other"
156411,57," No Service Area Other"
156400,55,"SKU's NA"
156392,63," Cash Issue Other"
156388,55,"SKU's NA"
156388,49,"Driver got late"
156386,53,"Late Delivery"
156378,57," No Go Area Other"
156365,57," No Service Area Other"
156360,55,"SKU's NA"
156358,61,"Customer Claims That He Hasn't Placed The Order"
156354,55,"SKU's NA"
156345,55,"SKU's NA"
156318,57," no service area Other"
156310,57," incomplete order Other"
156305,55,"SKU's NA"
156299,57," in complete order Other"
156280,55,"SKU's NA"
156275,55,"SKU's NA"
156274,55,"SKU's NA"
156271,53,"Late Delivery"
156270,55,"SKU's NA"
156266,55,"SKU's NA"
156256,52," Snatching Other"
156256,57," No Go Area Other"
156252,55,"SKU's NA"
156229,55,"SKU's NA"
156213,57," no service area Other"
156212,55,"SKU's NA"
156191,63," Shop Close Other"
156189,55,"SKU's NA"
156162,63," shop closed Other"
156156,63," Shop Close Other"
156153,55,"SKU's NA"
156152,55,"SKU's NA"
156150,53,"Late Delivery"
156126,53,"Late Delivery"
156114,53,"Late Delivery"
156089,53,"Late Delivery"
156087,63," Cash Issue Other"
156072,63," no service area Other"
156064,57," Due To Incomplete order Other"
156055,57," Due To Incomplete order Other"
156036,57," No Service Area Other"
156027,63," Peking issue Other"
156019,63," Shop Close Other"
156016,57," no service area Other"
156011,57," incomplete order Other"
156007,57," No Go Area Other"
156000,57," incomplete order Other"
156000,52," due to incomplete order Other"
155995,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155993,55,"SKU's NA"
155991,53,"Late Delivery"
155985,57," No Go Area Other"
155984,63," Cash Issue Other"
155973,55,"SKU's NA"
155955,55,"SKU's NA"
155951,55,"SKU's NA"
155949,55,"SKU's NA"
155945,57," incomplete order Other"
155941,57," no service area Other"
155939,57," no service area Other"
155934,55,"SKU's NA"
155933,53,"Late Delivery"
155920,55,"SKU's NA"
155919,53,"Late Delivery"
155913,63," Shop Close Other"
155907,55,"SKU's NA"
155906,52," office sy bula liya tha Other"
155906,52," Snatching Other"
155902,52," Snatching Other"
155902,52," office sy bula liya tha Other"
155900,57," No Go Area Other"
155896,55,"SKU's NA"
155895,61,"Customer Claims That He Hasn't Placed The Order"
155891,57," No Service Area Other"
155870,57," incomplete order Other"
155860,55,"SKU's NA"
155844,63," Shop close Other"
155837,52," Snatching Other"
155837,57," No Go Area Other"
155832,55,"SKU's NA"
155830,57," no service area Other"
155810,55,"SKU's NA"
155807,55,"SKU's NA"
155806,57," incomplete order Other"
155801,55,"SKU's NA"
155798,63," Cash Issue Other"
155795,55,"SKU's NA"
155794,53,"Late Delivery"
155781,63," Cash Issue Other"
155779,63," Cash Issue Other"
155777,53,"Late Delivery"
155767,55,"SKU's NA"
155766,63," shop closed Other"
155750,55,"SKU's NA"
155748,55,"SKU's NA"
155740,55,"SKU's NA"
155733,55,"SKU's NA"
155731,55,"SKU's NA"
155722,53,"Late Delivery"
155697,53,"Late Delivery"
155695,53,"Late Delivery"
155693,53,"Late Delivery"
155691,53,"Late Delivery"
155681,52," Some Issue With Sales man Other"
155681,57," No Service Area Other"
155672,57," No Go Area Other"
155671,55,"SKU's NA"
155643,60,"Customer Has Already Purchased It From Somewhere Else"
155604,55,"SKU's NA"
155591,55,"SKU's NA"
155583,63," Payment issue Other"
155582,55,"SKU's NA"
155577,53,"Late Delivery"
155574,63," Shop Close Other"
155566,57," No Service Area Other"
155565,63," Cash issue Other"
155562,63," shop closed Other"
155560,57," incomplete order Other"
155553,55,"SKU's NA"
155548,63," Shop Close Other"
155540,55,"SKU's NA"
155536,55,"SKU's NA"
155535,57," no service area Other"
155530,60,"Customer Has Already Purchased It From Somewhere Else"
155528,57," no service area Other"
155512,55,"SKU's NA"
155492,57," no service area Other"
155484,55,"SKU's NA"
155483,52," Snatching Other"
155483,52," office sy bula liya tha Other"
155482,57," No Service Area Other"
155479,63," Cash issue Other"
155477,55,"SKU's NA"
155475,63," Location issue Other"
155470,60,"Customer Has Already Purchased It From Somewhere Else"
155463,55,"SKU's NA"
155454,63," Shop Close Other"
155453,63," Cash issue Other"
155450,55,"SKU's NA"
155441,57," incomplete order Other"
155437,63," Cash issue Other"
155433,55,"SKU's NA"
155393,53,"Late Delivery"
155385,55,"SKU's NA"
155383,55,"SKU's NA"
155380,63," cash issue Other"
155380,52," Retailers location is incorrect Other"
155369,55,"SKU's NA"
155363,55,"SKU's NA"
155363,52," Wrong location Other"
155358,53,"Late Delivery"
155353,55,"SKU's NA"
155348,55,"SKU's NA"
155341,55,"SKU's NA"
155340,55,"SKU's NA"
155338,63," Cash Issue Other"
155330,57," incomplete order Other"
155329,59,"Shop Closed And Customer Not Responding"
155325,57," No Service Area Other"
155323,55,"SKU's NA"
155322,57," No Go Area Other"
155321,57," Wrong Location Other"
155312,55,"SKU's NA"
155311,57," No Service Area Other"
155306,55,"SKU's NA"
155302,55,"SKU's NA"
155300,52," wrong location Other"
155300,63," Shop Close Other"
155292,63," Cash Issue Other"
155292,49,"Driver got late"
155291,57," no service area Other"
155285,53,"Late Delivery"
155282,53,"Late Delivery"
155281,57," Wrong location Other"
155275,55,"SKU's NA"
155275,49,"Driver got late"
155274,49,"Driver got late"
155274,55,"SKU's NA"
155269,53,"Late Delivery"
155267,60,"Customer Has Already Purchased It From Somewhere Else"
155258,52," Wrong Location Other"
155258,55,"SKU's NA"
155224,57," want computerized bill  Other"
155220,63," Order cancel shop close  on sunady Other"
155206,57," Replace Other"
155202,57," order cancel location issue Other"
155201,57," No Service Area Other"
155164,53,"Late Delivery"
155153,57," No Service Area Other"
155152,63," Shop close Other"
155141,49,"Driver got late"
155141,55,"SKU's NA"
155140,55,"SKU's NA"
155128,63," Customer does not have cash Other"
155128,49,"Driver got late"
155117,55,"SKU's NA"
155097,63," Shop Close Other"
155093,55,"SKU's NA"
155091,49,"Driver got late"
155091,59,"Shop Closed And Customer Not Responding"
155075,55,"SKU's NA"
155063,63," order cancel payment issue Other"
155056,57," order cancel location issue Other"
155045,63," Cash Issue Other"
155044,53,"Late Delivery"
155042,53,"Late Delivery"
155041,53,"Late Delivery"
155028,55,"SKU's NA"
155028,49,"Driver got late"
155017,55,"SKU's NA"
155016,57," order cancel location issue Other"
155003,63," Shop Close Other"
154987,63," order cancel shop close on sunday Other"
154985,63," order cancel shop close on sunday Other"
154976,57," order cancel shop close Other"
154927,55,"SKU's NA"
154922,59,"Shop Closed And Customer Not Responding"
154922,52," Wrong Location Other"
154887,57," Area Issue Other"
154886,63," order cancel due to shop close shop time off Other"
154883,52," Mobile kharab ho gya tha sales man ka Other"
154883,57," Late Delivery Other"
154871,57," No Service Area Other"
154867,53,"Late Delivery"
154850,53,"Late Delivery"
154841,59,"Shop Closed And Customer Not Responding"
154838,52," Mobile kharab ho gya tha sales man ka Other"
154838,57," Late Delivery  order cancel Other"
154834,53,"Late Delivery"
154833,53,"Late Delivery"
154816,57," No Service Area Other"
154813,57," Late Delivery  order cancel Other"
154813,52," Mobile kharab ho gya tha sales man ka Other"
154803,55,"SKU's NA"
154803,52," Wrong Location Other"
154803,55,"SKU's NA"
154799,55,"SKU's NA"
154733,53,"Late Delivery"
154731,57," order cancel shop close Other"
154691,49,"Driver got late"
154691,57," late delivery Other"
154690,53,"Late Delivery"
154630,63," Shop close Other"
154628,57," delivery got late Other"
154626,63," shop closed Other"
154626,63," shop closed Other"
154621,63," Cash issue Other"
154604,57," order cancel location issue Other"
154597,57," sales man bol rha tha k sheet ma phly hi cancel tha Other"
154597,59,"Shop Closed And Customer Not Responding"
154595,49,"Driver got late"
154595,55,"SKU's NA"
154584,53,"Late Delivery"
154571,63," order cancel shop close Other"
154563,63," order cancel due to wrong sku deliver Other"
154541,63," order cancel payment issue Other"
154532,57," incomplete order Other"
154530,53,"Late Delivery"
154510,63," order cancel shop close Other"
154496,57," No Service Area Other"
154483,57," No Service Area Other"
154479,63," order cancel shop close Other"
154478,60,"Customer Has Already Purchased It From Somewhere Else"
154459,63," order cancel shop close personal issue Other"
154443,63," Shop Close Other"
154426,57," order cancel location issue customer not attend call Other"
154395,63," order cancel payment issue Other"
154366,63," order cancel shop close  Other"
154358,55,"SKU's NA"
154345,57," incomplete order Other"
154336,55,"SKU's NA"
154336,49,"Driver got late"
154335,55,"SKU's NA"
154318,63," Shop Close Other"
154317,52," Wrong Location Other"
154317,57," late delivery and incomplete order Other"
154298,63," order  cancel due to quality issue of nido  required fresh stock Other"
154290,57," No Service Area Other"
154285,58,"Customer Does Not Have Cash"
154281,53,"Late Delivery"
154279,53,"Late Delivery"
154261,63," Shop Close Other"
154260,63," order cancel payment issue Other"
154258,63," order cancel payment issue Other"
154256,63," order cancel payment issue Other"
154233,63," Cash Issue Other"
154228,63," Cash Issue Other"
154212,63," order cancel shop close on sunday Other"
154211,59,"Shop Closed And Customer Not Responding"
154206,63," order cancel shop p Other"
154167,63," Cash issue Other"
154142,53,"Late Delivery"
154117,57," No service area Other"
154116,52," Wrong Location Other"
154116,55,"SKU's NA"
154112,63," Cash Issue Other"
154108,55,"SKU's NA"
154100,52," Mobile kharab ho gya tha sales man ka Other"
154100,59,"Shop Closed And Customer Not Responding"
154095,57," No service area Other"
154083,57," order cancel shop close Other"
154073,53,"Late Delivery"
154072,57," want computerized bill  Other"
154070,53,"Late Delivery"
154069,63," Shop Close Other"
154066,63," Shop Close Other"
154066,52," Wrong location Other"
154051,57," No Service Area Other"
154037,57," No Service Area Other"
154033,49,"Driver got late"
154033,57," Late Delivery Other"
154030,57," No Service Area Other"
154025,55,"SKU's NA"
154024,63," payment issue Other"
154013,63," order Cancel rate issue of coca cola liter Other"
154009,57," No Service Area Other"
154006,63," out of city Other"
154000,49,"Driver got late"
154000,55,"SKU's NA"
153995,53,"Late Delivery"
153986,60,"Customer Has Already Purchased It From Somewhere Else"
153983,55,"SKU's NA"
153972,53,"Late Delivery"
153964,63," order cancel payment issue Other"
153955,63," shop closed Other"
153952,52," Wrong Location Other"
153952,57," Area Issue Other"
153938,52," Wrong Location Other"
153938,55,"SKU's NA"
153934,49,"Driver got late"
153934,52," Snatching Other"
153918,55,"SKU's NA"
153904,53,"Late Delivery"
153882,49,"Driver got late"
153882,55,"SKU's NA"
153867,49,"Driver got late"
153867,55,"SKU's NA"
153864,53,"Late Delivery"
153864,53,"Late Delivery"
153863,53,"Late Delivery"
153853,55,"SKU's NA"
153850,63," Shop Close Other"
153841,55,"SKU's NA"
153840,55,"SKU's NA"
153826,57," Late Delivery Other"
153823,49,"Driver got late"
153823,57," Late Delivery  order cancel Other"
153821,49,"Driver got late"
153821,63," cash issue Other"
153807,53,"Late Delivery"
153794,53,"Late Delivery"
153778,58,"Customer Does Not Have Cash"
153776,53,"Late Delivery"
153774,53,"Late Delivery"
153761,49,"Driver got late"
153761,57," Late Delivery  order cancel Other"
153759,52," Mobile kharab ho gya tha sales man ka Other"
153759,63," Cash Issue Other"
153751,53,"Late Delivery"
153742,63," Shop Close Other"
153739,60,"Customer Has Already Purchased It From Somewhere Else"
153739,49,"Driver got late"
153723,55,"SKU's NA"
153723,49,"Driver got late"
153719,49,"Driver got late"
153719,60,"Customer Has Already Purchased It From Somewhere Else"
153681,55,"SKU's NA"
153678,63," order cancel shop close Other"
153676,63," Order cancel shop close today Other"
153675,53,"Late Delivery"
153674,57," Late Delivery Other"
153673,53,"Late Delivery"
153663,57," Area Issue Other"
153652,53,"Late Delivery"
153650,55,"SKU's NA"
153637,63," Cash Issue Other"
153634,60,"Customer Has Already Purchased It From Somewhere Else"
153624,57," No Service Area Other"
153611,63," Cash Issue Other"
153606,53,"Late Delivery"
153598,57," No Service Area Other"
153595,55,"SKU's NA"
153540,53,"Late Delivery"
153536,53,"Late Delivery"
153533,63," Gahr sy order krty han ya Other"
153533,52," Wrong Location Other"
153525,55,"SKU's NA"
153515,63," Order Cancel payment issue Other"
153506,57," Late delivery and incomplete order Other"
153504,63," order cancel fake order punch Other"
153503,57," order cancel shop close Other"
153498,63," shop closed Other"
153495,55,"SKU's NA"
153494,49,"Driver got late"
153494,59,"Shop Closed And Customer Not Responding"
153485,55,"SKU's NA"
153466,53,"Late Delivery"
153437,57," Due To incomplete order Other"
153433,57," Tech Issue Other"
153431,55,"SKU's NA"
153419,55,"SKU's NA"
153407,55,"SKU's NA"
153406,63," Shop Close Other"
153381,55,"SKU's NA"
153378,53,"Late Delivery"
153365,57," Due To Incomplete order Other"
153351,63," rate issue Other"
